review_id,customer_id,hotel_booking_id,car_rental_booking_id,flight_booking_id,date,review_text
341,341,200,481,4,2020-12-06,LAuIQxUKYVVMVeAfMPbSCuKjSmGblEICLKwKTdgYvGmGYqukNharNIHzehFlpsVqnoDHLICJASabgGpNwzyVgswFSFksCQAokfkwVdsRaARGYmLidBdHkqDXbDLRmXNoHjnWbnILcNYbIMwWvImPXfCxOZfLIarQhBPUZqeMCCqGoYPVMvsowvASKVwxNLSQQmOykFxK
342,342,20,6,526,2020-12-07,RzMUNAKePleZIorPceKfmEWGjGQahCjtsWkAelXxOzLVgYPYPLSDizYUXJOkEFgCBjisbPcrowwmZOGeFcIyWrphykPTZOYFJYJyjrjgHZgmWvhnPvKnpMuteOMOKUVAigYAkoWLTGfKuASQQatSbCKHZGtsKzlhRtvgjdBPFwPoKiOfggUUblaGLNIZqrOlTuazrfrx
343,343,186,299,317,2020-12-08,DWoNhbAMwQImggiAuXMhiPThHFBSqnFbHEfRHcPUpzARklziDTHbzEPNSkQrGTSqlLHewUqJfruqVukNFnwYQaiyvraDkYcuMBeSJHbMaJRxrbnpeexAiXAYZJSWwEIDXYzNUWwUsBhIjAvOBAKfbUBTfnmelZPEIbUoeQhZEedWYhkvLKMduMuqFWBbkiTdbpgxOWMh
344,344,585,583,204,2020-12-09,nswCUdjLRkZaMCCwhmiHJnDwfvWhdPusVVjXaBhvhuNkXSAPHyKPquBmjilUPvpMukIbFaHqPmFFWxeIDirAeSwBpXiVSsqlPeeCLHmluHkGmVkETbqdXqQQVoAFNvPMiMfezkvjySHjkESbEpNmHliXaCxwRRiNcCOTymLPOrscnHvudAttOyXKhTADNKRrHRTRhEtm
345,345,104,580,412,2020-12-10,pTqLMbWnJTnhKPLGZoXqPuZltRQzoRKFUxIAVNuABHPbrUissNizFkUFJYEJoyOUkNxidNBYZfIKCOpcfiBMwKzlpseZPcQmLybeFDPNbrBebuMdJDzdCTWUshQQaKdrYrYvANhztQowBMDRjKCRltBogWgbRPEZBGqNDziddTqSPtaGhjECqAZSOUcMnNhIZEFJYuWw
346,346,163,105,195,2020-12-11,oOljPIGuTaXNOWbaYqMasPVdKkRWxXwNuZBcQOzZEhBWdYAwpQWcrlUINqgMaLxAytbSZdMWHIuqZpnZlDiPIMBDZtSldCYAcLPEnVZoAxWpbJzXvPwzNiYUxAPTUYJsWusHxPxWWBeAELlhPZRciLBvLEstbwuzdBKqdwPrlVvcmZiIYBTHiTaEUjmfcArmzAbVKBoT
347,347,50,44,142,2020-12-12,aBetmkaOUGuuflQzxIdupgPTglkluvangfjezJOhiisqMVINgUzdUYeLeIBJZXdeQbdeEwBkuFsqEtHntxccmyyWrrVkqLGwXFTbFYypReBSESRTITXAdcSqNGkXQrEwRAUhnApXpIBFTFJSvyQlkijOsfzRsVYtNuBnkxykjkRscXjghpvowmzaCjjmBwnkEpTDhAHp
348,348,123,417,564,2020-12-13,vUYMphZfzspUcGUrFmCGYadYtvdqYvRNSLVDEhHjxehDEqhYDZbIXVdHSyzguLXUyHMxJHAgWjjUdAkRBPhLLvxEsWTYGMNlKeEQrQLjZjcRGtPObiAFvMiYpOsZCoJieKlcXSYYAWkPYEGwBAoHnZmrqPBNjMVBNvrhgYpTinSAXJvfWxmjQqDdhsrXSHwhGmKNFoza
349,349,404,505,368,2020-12-14,ILJdOScAMcYGzLVslppbRKeQaOvGAuHlanBYgeujNdZLmCpmdcuEWQfrwBVInRkAbyRcwHzlCXDfetZkcZeUAyztMGPxlfYlhwZExIVJWQiAiJxKzJjOnkBUCUVrezMhIkCoULxpmJJxtYhPVzvkvbnHpIDQgEwktKbVeeFZPMLvgANIwPgzbjpbaFOvqPlfVEruYJWc
350,350,486,165,454,2020-12-15,lqWsKalLWFlsZLCnIswDmfudgSFGnuXOwpVHKDeRydhZYUMOvoynswESUbtOzsvjifIdTdHcoLwTzwVHKcKRDFIyByHsrWlvBqEHxuoeTkMFyyNczYwsudENGoKjJDLyIDKJBdykAXVcUVjyjLFZjUxuTIwYCewkIGYiNzIToTOSKBpIQutCPRlheNKvNUNmOldCwVOA
351,351,89,394,503,2020-12-16,oSMAHujDrTOqdmhvdrNsaPgvJwUNioKyRqMTukHheQqaRrWbfXyQcJtfEWJOyochUGOfBzlZYQBuhKcKwVUbbqfxTXKZIEXFCOqneRXegXtYKgnUZnReOHTdwvmHNjGgLcgVNRJrCNbYJIeskcaJLJNbvvgojCULrxAYDSeELAjAWGklTOggWOTzncjZGbTVfTneVsFW
352,352,406,29,358,2020-12-17,fGDogfOCJIzltCdaDAQkVCthMohqcYjpkUHFdRjYBDUfbJqiPJSVXFIwodtfTuRipPZFVQmmzpYjalKihnPgeWwkHKwtowgWTJtTnIzEhNrlVwkGYAJZORrHOnIAXSdukwAugZOplFHymdiDpPlUwmKLVnWvglsCuWxzvReILyAkQwxSiUSxYQOJHHDmkJJUEkdwVBGy
353,353,54,75,474,2020-12-18,DkiwuENAaINFYGHCsYRhFWhWlqZchzAWTNecLOuFasgbNQFeoIxGzZtdNkPjTNdLxZewlGGOlmPhbeHTMVvTqUwwdjBGmJFgzYHkfQzndgVsIiAIvrGFdgpviHuChsTZomptNmLjKJhZFDLGVqGHgsepmEojbkBfksRrAdFzPpjnrtJcYFNxcxXSiyBwkIiJvMsYqqOa
354,354,51,589,135,2020-12-19,ELZGbjZwGZGSVxOXGcSPvHTnDikRAFXTGdBIaYTfStithIIQOFBSmlWlfvJlXatsqZLjjDwCPKKvSLBFQssHcKQHwmeYtSAiqaIZhGyKEfOUFUNVrZnextmZnECfXtgUjqhwAHMwGZOByUOESFSEHjXSlmbySKeyZORuyyKkBatInhxQkSVWWSeeqeRqiHYjqwzkbYlu
355,355,38,223,380,2020-12-20,GpxMYRCDZByAnfEdvIhPRqRcHUhnblAgTMufnjkKRNzUdbPQvQoAAaeaHVMpYHYdpjZGhYCmLzIgqGtpKXTyosSbsEAVqmDfTpyaCAGCbFumvDdnMHcHGOkoHEbnfJtZUyAXiaGhSqwFfxNrnyyFfHuOcunupkmIgcltvBiBkromYKoiIwNvdecVAlYCNpPkBOtmdXeE
356,356,158,112,31,2020-12-21,eiesiBqTzVZrWMuQrDVSxlTfmkYpMohshvspnmrEsJPXjWjBxdkbyYfIubEPfeDwBYeUfTnSwEtQCiTLtUCpcaOBMuUOBpLDSVZSBIiRvkaICbNnzlExrAoZCcjFEZmpsiinactdkURZBZHLJxtkTbbvPXrrdNMaELLExpMLbDTdmUMkcMkFQTjvtHuQbRCcUSISanOK
357,357,109,553,328,2020-12-22,zrCxFAawdbfCmefPAQoEiSGpKlFBdLELKTJogeVKcBLnEJCGimZFfblyHkzGYyKVcHPplPXJSfTPZYkeeDnCHHhnJiOyQpOAolFoIPpnbbMZyGVnXfwFVUrGNhrsuHpCGeeDmpKlijOBqXpxmgJJjtGwjhgyZkVLzDbiylHKBYhnGMWsPxyyPIeJEPpXDjxteQjLBUVJ
358,358,132,279,391,2020-12-23,leEJesCBvaOqIchkAdDfqlVEIAfMyPpzNYEkNSxTnuZJYJwvltqzWWsqxKwrtZEDGRyTLSFuKabwStkUeSviczPDCuhIWFXIiGgTqpQdLNqnKkoSkbtFbWnmmEGfPIbEQRToYvgnWVUApTnwigvMqZMRGRbCjjTjYivHFwfsiizdmPuiLYvByiOHbrRkuicfoBjpKJuj
359,359,581,308,116,2020-12-24,irdqQYuvuxyIvIagPcLqdVxigLbIMHqXcOzwBUovyyyjLOGTbfMtLFRYjitsOaJhSUzpLfPQbgzJJpwMpMEDHEFxyEardYUYxwwVIncgGyqJFmxNsaaiGUNkbZCFTiowRVkeYhCHOEviplTBhjJsEVxMltOajXOIRPkttVrDZMzUoeuzvoRXsyIvDgQbaNuldsQzTlWS
360,360,558,72,156,2020-12-25,iaoiuEeCfZezWlDKKLwRcdBDjuNCVuxVcRYzebvxmObjujYQQRGtFloHNDxPIIYskwrxEVYiBAEOleeimivzEBIMAZShBOKZqedzzGfoSxFTLtuMIGzgqEARiWAZHKBfGTBaXKjvJMlHeUFgKmqMazdIefVvgOFRGhEELEloDGFiqKsWBjZggopfCbMdgwaFcAdGNJjo
361,361,344,330,586,2020-12-26,aDGreaObHxmLEzKtUAxTTgwNRSeceKjVIMAzuWPQdVjnLQYLarVXIToJZHrqkyofMUTooVdrtOZSdfpwaGPjgHyVaQxMTMjzmmyuJorRqnpHJOBeDnkExdmKKdASaYFxIWAPaBoUUIYaMETjJSxFWOcqxzDCCWfwgXxrerpKQWcnuCypevckGriGlAWiwQzIydbewmmu
362,362,20,199,347,2020-12-27,YwFNYqWthRgztWRkZZqwikSMmZIBUGuvktgonCCBOncAclcJSGHeMBeEKcGzjFSsBxCVJzrSWsgWixaVfmYYlqiczIiKrNzWOmEDbkdFkVMeGOhHmPtutEYmqtsWuYylmjBJKnDpKKNWpCgycrcgBANgYlPRJgtLPAmBRoaPpQbsaVlqEVNBjQuCvRmCINAmotVcBYBt
363,363,561,147,129,2020-12-28,OzbzkNCOUIAGbtRkTQdxGcEwHpXlevSaioIKrnCAVMKTmDUmhjoJSqsjTKlzaBnGtNZFSEtiSKQiqNSMLKJsHFbPAhdtnuPdthgQvckGHwoQsjaXXekqgwlFlOIJlurvOQPPwPORwvuMaOFRNnumbVvaRWfjqzMLjBCqHePsHWprUESSpRGQYaQUxwlFIcIeIgEaGvuZ
364,364,443,325,337,2020-12-29,iyrVJkinmxoOaWKyHxmsfdnVPyPvWkqpKyFrpJFxpjhziJjWTgVZTlXiLIpZvniWfBKZEPGTBfQqxJXuENvYlbFXdLdBjpsfAKtbARvseygKZVFQxyXukaAGDBiVHCNJYfNapZOgFrTBPLYGyEJuAKNznVBLCektxdzPUePldyfgGcHnyMtNcZzARKdsOTizOgpCFdKl
365,365,388,498,416,2020-12-30,qKWnpjNLHoaWfzeKolbvoTTYZtJXHDxauJjdshvcniaOkxFySBLLCIwnMCktAQhPfhsYCUkLSepikgWSOuCXymmSWhBJePEYkNHeIpAnPftxkmukpcBruFShfTnJYPqPqcgaIYHfOpZeyCWWQRuRcoOiRlSDjzDwMOxePNjeUnPAdtDkjmcaGbVnBcXGbuhXKfYFWJRY
366,366,7,179,11,2020-12-31,OovyDWXtKtxrsdJunHhmtjAGwnlMdFFcxcFVDPUpRFfQxDWGirCYotIgurviBIDOEzKcFAdJUOyQZcitEHxvIGRmrjJthlrTbnRuAzZFGppHiryCJfkWTSIbwGPXjqelKMSPuSNaMPzJpSUKtEdhGjtQPoTFsYUuDcuPBnkHQixPORiiMHupKwreBQuttMeDnTKAvBwg
367,367,502,443,15,2021-01-01,IAgpnIcwisauaQKbFMsXgQXHBUVqluorEicKVvfmwWnyrqrsmIKISNkgsQcahBPqeSUwjatyXtvgoAKapLzsLQecTRKfcTQuIMoiHZlVbmRBfygHQONmfEbvpBiufwzTFaoVUgqNzdhlrDRhQmVngRdsWeoooMlnSUGFmjjpfrBhnGZOfNwMScfacWvycKHdPLecARFl
368,368,237,265,19,2021-01-02,NIJAryypwDbqlsPWVEAbxSmrmntQwrtOLEyRZnEkFruPRWtQPlWYiggLDcejImktNITnGnSUkQBEIFHrrMzrUrNyWGXpRGMAziAdppDxrFpHLXYwQKoJXWhAPyhnkBWZEGtkjqNlnNssQNDlpouBgsKfSetgIJsKVwiobIurStLQxQaMyLVAMiJhCqmsPuDPlcxWpCAT
369,369,384,594,475,2021-01-03,mBEyHCHQjaYVNzrptRjNOLiGvuMAsLtkOhMsZTFBxUVHFAZRVwBYawhYPVaCkohYyJraYuoQfjmpYCPLkUkpHPPbaEUNjZrFvOiDCHyHJkfLoIFYqYOZbMJYNRAUhhYYhEHuCZjfYMuvZPHXKnUFswOpAzqxnhEFNEfDXrhEqICgbQXmedNcCrOkDXGVVkkJooOqMAVQ
370,370,531,105,448,2021-01-04,EtcFqwCVdGotijBUayAslEADHeQrmulfptGrJDsljWEAZNEOPIWOZrVcVYFRevlDtbYCpJHQQuoFFBDxeBfnDeOuMfsulpjGkRsxVFXoeudjUqEbfdWXrqZWFBFomaTTpJjwNRrVTQWMbkJUdwatPnyYILgBJMtPLVFKJWdAwaQWrCjufcjTzFjzrDNuxOfrfIlCBuRC
371,371,529,276,8,2021-01-05,qKIIpEqKUNwGpFtoLnlrFBldLpIQLdMhYZwsUOGaCQbthoJqrCCPbSArvJAUeQVcrGRzAMRNbDwlAnIVuvrUgcOySErrfSqWsmTswMHamwCnXunfbdOqkEFYonbUbKfgrkoWpgEoZuMybnONVMrnvjTBsHSEuZXqFlkmbSzGpOAompggtQzUpkKVUbDOBgzVwPBlZjRv
372,372,323,556,377,2021-01-06,JOoiAPSxgopPgbgawhoSJUVfjoDytzAgRZncDNetmNPCvOuEkDtnECGQUzpSMXnFmczBETbMtsLvCydJekVjYtzvKMsiTlOTpYhThneMervPQHSWirpcUWEYMtKdiksEXDVdYItdXvOrLDVtcDbHqjjdMCguzSsZWfhcGgWfRhYzOLuonJmONmtGvbREjClFFrQLOnSI
373,373,367,323,96,2021-01-07,GUGpixatStxjzKsKmSnaQNqnNlnVEWgMUcWfYIEYqoUHGvYwcUERNNXKglsMfcoijsBAQjAIXlyDCUNPhvOZmKrpnROUHftrvCsiQwMbnGcEuqWaDrBHFFZgPlEeJbKhsAgxVNIlRCRzZhWejWSjRGGdKsHzsufJKuasIBsgFiQvJuDxDWfjPTkzoSLcCaljLRYNxnKB
374,374,243,25,19,2021-01-08,TnjYSlkRoZdJqjJEMyTjFhjDoPPSFGUfwotzxzgENtnglqNHosulPbYnsWxccqbLmDAclYMKuzNoAaYryORjMtHKwoNkaujMbbUTIeNalnobvrhEwYOzxgnhUxWQQgeQHKcvoIezQHVrHVziPoqBeanMLbSMxOuspqFqjKmABCXgLIFhnJwagDEKuhwXzesLqIOgryER
375,375,287,38,306,2021-01-09,kTSzTvGRRFRXSQMftVKVxUFGAWZfNwYGPmOGBrsziWtrXydWfVTdCkqeXyCUurEhtXbBadiiyVZOlKAOsIefOlczaHWGXGModwTdACbYGFPaOHKCoXjyeYlzwqMBtXRALptCCsmljvVSwGnifkskOkSIFdNeKVcrrFrIKMyMfAMUIBRdzkftJXDrdUxOiaoAcSiDgNdj
376,376,584,288,371,2021-01-10,mikeiuAFVpqIPbVtvjFOvuitlztugBKiPhBqjTyajbiLwDzCsXAYacdBNvDDIKARSSGHXUPYdChGRwGdXKgqazYXUIcJkZlJYqGJLAvQkhvwXvxGimqmLBHSXCiIksgyOWgTKWlJFQkXLnBFlrBBgrzqShblfVOxmHKpuBVUUgTddjBWKLqRfxArSZIOpfusVgZwzzKZ
377,377,93,487,575,2021-01-11,HswKzjOZozKqOOJWtDKTgWZhkPHzSSfQTNoIIHxSOZZkJTDtaVCjAmZBsAuQtTunBFNsbSSPlBsurfLuVGkbOTryEOijNdgpvTXWtnqcjWxdQDComheAMYsbZVAOsKUaLDlUOMKXntnKtmFhMYORbqflLUbdRlAxVlIFlhKQQmvYAAwTURlfnCvHMmSzsRBqOuAxKYNJ
378,378,228,459,184,2021-01-12,UQBtxYwXmvAdQxlnOabHGTTgnszQJzzADyjrJgXMlwfsKMDqxanyGKaiWUJSoNhgMogYXtxcHbKgbtmNVkJoNHzpkbJwPagFYfrZrAIFlhhhrGazTvEWHOPkcWiajmORWNfJQNsDzQZHLPmElqLHCmhGaeZKwhUzJvQpLfQuUtVgNuIVuvKDMGljVIxZYDRmVngPzRlq
379,379,211,311,474,2021-01-13,GVpLhfXZfwSdFNMflzmqDFAzuwQMZtEwvutlyUCiPeqGyWrNJWWGmoufaXBOVfQoYTUVNpxhdtBpxbldSRBjOiwPzyQBpHUDdfGNHVqqqoOjjQuhwqgJPQFPDSUQeDRlmIorCwrijUldfWdSGzMfGkKKZeaZUVOlkOADZxoMYqgGyPyhwUsxvaesDMatKpfuwmwpmJwy
380,380,494,491,173,2021-01-14,aRWCZiYRKVgIhXMIOjjwvlHAPbikAkbfZxBCLKAfPewymeaXCumxYjJuKjlNtUqiQpffHuCXlnNTIscnaISbQeOWNkRsflqsEVKhcWBBKxEGyVrWxZIwvtoCVCtbypEPpZwrpSSHBGOUTWSzxCedtvbadNszXBhIpwguLXgvHlfftKLlCFiLiUmYoFwoFsVHeDXizXSI
381,381,484,445,52,2021-01-15,buPhynfugAaarZlPZmjFbtvTAexeZbTzjykUHQsplfNoFSUCEBsRIqaUDaqqFzKBYzjEpUQISLttjTavNtmAjupHuGArxAFMmGQSJqxAjPSGuJCOggloitjBdPYFqOueKYRkwcAilSSTcOEYCqbhqUDmPBlwuwOrTyQswAOQEQNtIuiqVcHyLFejXKlVFijsgcrloBJU
382,382,89,185,376,2021-01-16,uByWjMqVSocmhklphoBWLVCKBaqXUzXSsMXkzzOaUMOehjSQfLhHnQarkSYKzDHoRJsmTGbEDQXEUHmCngJfTmPempmgtqdXfUXvqGKpPhYwEvzhtwfUCYMhrMYeDcySeUDAGTXNdeJjthEBhuPKHnNALLZnywYVBToPTWEqNaRuuIAFJmeDEXFCWQuFcuoFHilHWEcr
383,383,150,320,456,2021-01-17,XkXLZiAZzoZXCGJWTqWBeevNxfEmGDdgVjyoWPXwhVvEhgisQTIHWfnHPLGFWNnRsjrtjrkTuXJloTCXVeKGFRILbShlCAvvzQLVKVXiqAlEVyowDYIFMGXgarBEBJTCdCMuObCLSBUqSwBDUJzQmrjUQluRXKzfxdJzOUvvIMJWFfXeaYJKsCLImRGwDNKRldVJGRGX
384,384,248,126,369,2021-01-18,BnJBAnbpodCnhcKkENIvszScMeWtyGSHNxiUZDqwXXrsUbFSyEaXsQGXwmbfBOKAwoqnevkKpztnCzFlGYyVlSYNdLtvbpEVHUTEJNdjwyMtrNbYZgbDYKjcYpEmkqlHJkgPopDqSmYmqZrCarVYDDoiizbxICjnaxRMxCRBRTBAHgxApSYTOagjKKMayuGdngtQpexW
385,385,300,303,131,2021-01-19,CapoOoNJhvLdasZVFOMSwVJCbjVdxXkuXxVqVCglNAcwXruMjgJCbrHEloFTHCRgKrHhXHxyMegjvDTcNYNJFhTkTvsjaBniqqLZyzSBXDdHEVcmtlxCusTsEdWRvsssSahPuGazwakNpCejodtokrBLoFfqWtDbwuVaBNliOLXxgIOQSRaUJaEklfCSzmnPegalPNJp
386,386,181,341,538,2021-01-20,AvZQewHjMquRsmBBxAQTRUECimEJpsiVpFnBBXVYRTpvjAjucQaDKpwMHZtoBNtFxCqtbUcqIPcXyllXkvyDrqkYaHNAmNsWLlqaMGKkXYFNtYuEPJQGpFWydclJCZXfaWQhbddKhVXQEOzULbxSjdGcNSzRDULEAVjHozkKMKubdHfVEvWEAOBQIHqtQeKfZenliHgM
387,387,491,356,450,2021-01-21,PKlXMNnWNcLfWQwzmtNTDMbrVvEuWNebXNFgVxkEfDaQPNpztSGcRHtdfxFalVZRBBvJJNtiJuXIobofrpGIrHHOWUkCkYwPiOQzveedMUYqfnZoJClgHVKpakqdVPwWwyWAHQlCUwcjIEkQaIWvpnqkPGgquitiJCQLwGwMHLHeFflmbQXugaPKAcVWhprzZSshfKmN
388,388,223,403,550,2021-01-22,HVuFfdDyEEUnDjtKMudkpljuBRBOTbJwYYzehZZItfjEUxnmDhnGYMBXPApkFnjIsYuRoiNfAKYyWPsvtqDtemptqONFERTdTklAFSThhMlCxJALDkYozLtVSkouXCKwBPQncFIyNJInQlZzigYDlWLZVPVDMlMuwMXRWIotsiIuHSUsyLHrRVPUBDrnFiOiZJyMAANo
389,389,79,582,533,2021-01-23,ooYAEhdjVCeqbOFUuMyIVgebEzwLeDSJleJMqdusBcpdunynNdTimwEGVzpRsjUYNhVrLmZDzAYpIaOrVdRJIXQSTMXOQnyvRbuKvKyWMhVcjNKBQpjWEDoCyVPDKZBKPlZLkfEoMSnICNOHUvMjJPADnJatGbSqEIVSWwNAokgqIQwADRshuRsYXNFQIvYeoNwoyHxo
390,390,47,374,125,2021-01-24,qykyNRpFuoNXiHklLKudWrabXgHGwOcdUxmkAwnhRcfnhWBQygyExwqdjUtwXRuuQSPyrCQnkQmmjAqmXiOChbkJYjWdouGeNaePinAosWgOMGcqtDtfmdjPvsNnAKGNNSakqSfunlmwsOOHmMVgYIcjYSAtSprYqHmYpNkeDWgPrYozIdFNgCnKIdAgMMeAOoJZSFlb
391,391,443,301,105,2021-01-25,tWsgGJdARiTMlWgIYeACiSGjlaTVaowLhlwvNVmtcrjyFRCQhxyZCFsuwKYNrLSJDCyIBewZSUfdhCHYdFtzaDkWQvgUOWbqEepfOPqTgbMePStVWPErnfqZeSAgnryjBxkUNOezfqqJJAsgxymnZryOKAALAYmRectkIKdZtFbrDuayULGGiicjJvivizmzMiEKHFSA
392,392,7,215,32,2021-01-26,JCWZGYVvPZsLWAJZAyiWTXsMcxkELDSyklnYZbspPyURwHShVMCFAGaKHCdZkOSihnYpruNHVSVoPJnOhPMGGWeqCoDUqhoSiBPEnwjMNHkPtXAJuLlQOEkWshbCTonzzGcFDFeesYHarCeQynnyOmflGDJtSSDwrgkMYHkYbaSUWBJEYeBEdjkSaaBOWeJXEeQiHHTv
393,393,495,68,383,2021-01-27,TnvmyjOkzGCnGAGFkTHAhCfRRThIrttMZDlmOHEczazJIJtOpMlQFdiCqmjWefMlibvugoyrqADnqhdctNJVmNKMkEwXKgsVgOdbtbkHpFKBIfuWCNHcPTvwGRIPNpMHxzSGPLVMqNbQBwhEzhmnZPPOEXYvdbGzVihKdnQVyruKTRaogIzSgDdQuZqPCkFgTGMJXWLh
394,394,59,319,417,2021-01-28,sAQJPqmyMSytFaBwiVQzUDkVVWDmUrbGzINqeFFQtrRnmifktzqgRWttcPpPALdfRDKBtOptwFQybmbUEgOSTEjBZhdYSGcaJPpefhBOKPPYtvCEWYQgdndRpzVSWrfLhhRlxUxnZoCVOjzbAhQkFZsRZTpGTtmigUVAIfONvtzQprNgJVOMoKdSfEjCQqNuclYNbrgV
395,395,411,312,234,2021-01-29,jWwHTqlpbKhiTeedmPFDzxtxaAoeLgJKZaqQksxarnrPynYhNhIIFjWcwISEGgyTojyWeMrpnLWLoIXAvNSFRGPmFVjWqrxiAPqeGjsKhtjsgdcewzHthSGnwwGPmpngqRCZuVjPDaENcTIYlwtEjWtKzSkmVBiKCPFUmrrvSUrXmwtPzOEYWJNLAzQCDOkSNgvAULVy
396,396,537,234,525,2021-01-30,pdctslktzTJZXBdmPfyZocgZcFBQkJkrVisTvRAcriNdQKtGOqkmHuiVhKYcVCilBymLfZNfHNMSwNPNxGGBtFnpoQbSPkyxPHFnWwvfDTMoZRtEHJAsOHSUvjSWTxcLCpjRyZIvbIUBADEOatXpHbBBFvDrCGrmzAFGirmoARzJYRiJWRSCPJjHMJpENbpkpirdCHGP
397,397,108,218,88,2021-01-31,SdwOoLkrBDCJNMdjUJcSVzoelqpMBjnjEndiYwxdbolAcPPFvsOexeTFCVFikMpdtZDdzUnOwjHUtYDqGxbqcTjuaKONPIRNvAWiFqjRDxRpOxbfeDqfmDplCidSvfsJQYxeOexqLUTLkcyIavkKLObUATDRWPBtkwEnDymYgpukmLivaqlyBZkWdjNyFnYTqDBrfsSa
398,398,284,400,168,2021-02-01,ZkBbYYUWSzezndrvHIAHMvFbdeSWxMaunJwnUcFVQAwsOkCLBKhkOHsAFojTiMKuXcbWQSasJDqBoDXOXAMXqMZKrggegRTrGDRpPpDItVUzaIGtiGdTVLPxSSUFaefCJQYjTqufMuavzsbmxOIuJoCPicrgmLYWPXIZbEAlulwHxCxXgmuHlYCwHiBUtZgNPrsnigSp
399,399,18,240,198,2021-02-02,yzaYaJqrCCzkkNSFvaVFzKNIZZteingwiqhWYKoRiFejKbIttoUaMvxiFiCbHNHVRdtjgLNyugIhbREZGlRZBvymFmjJXUTCbliJUpLLPmuXofHyRKCVLIOrmbZEYBFfqtWcAzYcFVSScdASbISMOYqBIwpCHCvKjacPjcEBonrerjWqkxrCxsjUUxXhqfmVgwITlKVK
400,400,300,326,434,2021-02-03,gCqoLXUPrPoDUMtwHLulJsmNQlUoEuSrmbhAYIhrnFcRHbKGoPiFCbVguoMAMkDMggLJhQvSyHJhXFkjaQSMSmbARKTuzayBXnDifbIjhroIvoAlisLjlZuhvGRpsgwWErxTtOiQrQDKafDaKlFVuRpVrWAUTNyDOumefyVOGUSiBIYVWukqGOTqjCPKmuklCPpUnvdS
401,401,380,306,506,2021-02-04,AzptmWCbbtHxpLcXWiPctReYMOCVfdxLXfMyBucfAuujYTnRhVohewEGfQxvloXyUluGsCMIlqJmRsyeOKYLyfaVhJKRCpeAaioiZCybCspPxLKTNaCrghTmyDwpQYhwdAOiTuISvqsEgupobyqbjvLuIkyRxzlTPDlfQxAgkIDtGyuBNLVPvUKRDaJanFHYXsVbXlWR
402,402,346,45,472,2021-02-05,WymcslghScCLMAWiyUKolRtagDuuzLmhKAlbpPBDmYwbJkAubBgNplVnRumkwhvMNoTPujPvYJiJkTsOYGliOnXrEBQPmlKuShaJCWXwRcPGfNbcbCksWONJAkaZKSDJUbojsbGPBinUVWSumrwQDeZYcSrTUuoNKXHxMhaHYzqsnImLnBSxCpHWPHhquyGpCvZZmRzz
403,403,435,229,351,2021-02-06,cGNMFGAOUqQFOFJQtrEoYFaMhANxCcclfhrrCFglsInAdSQgfeUvdSzqsrLWwOHMavcLdFBqbnTXfdPfhbvwlEVzUDKHWMkIrZTOdexVzpPKinUoxeHodNXBcyUxdHpJZuZbKhJPaTqHTdJRdSxNuIMmQOondIqcmKtXuGdURvCyZEgOJEdUMvHYkwRNJVYhQsCVGgYG
404,404,292,205,215,2021-02-07,tqVKKvrBCCUTAPUPAAhtTkOXOuEeDjjTvNgXgJpWHJHaKujrTAUtPQHxIYOKDjAzoucpkgifARTkHtkDBHloKkEObSVWpuFsJUSLRCnbqDRsmGXjLaVHEcpbSOpeinNNyGOCbdYiGWBcobFsgRSfLIpLyPmeoIEVAnoZYDUDdpyjFhvIWSenrNldwToDwQHEdGzCENEE
405,405,536,448,371,2021-02-08,kpCNwCeeEiZwynzXHBtWnKOEoFVBCfNpZaYSxySGCPBPcDVhTmmxpVtWrkXjTaOhevWdPUZKSverFWdPVrbkoltZuRvhwUTKvmHTecVAEGZJpZAhaApHjgHnwwUmSupNXWozRylUaNUUHcXzPsOzBcRLoADMXiJwYwOFqgsSrYBvZUamHoXXOpwafidKCyklzfYohbhn
406,406,508,26,292,2021-02-09,uakvgAKoJUhsEeQwaXbfRHOqrzIiSPbynyMWHdJArMiSorcWrATVXJDpkmJbRinqyMlyJrsrfjShEMyidQbXsljnewfShqIbOZkxWmAqCZEdwUxCcAxYHdswZjEwaWaiqUNazoCmGldRNADdPSSzhaQanqGHdKeBrWZXnHNMCjNRLOtxrvEMeJRxWPsrTTBIywGaPWkD
407,407,368,434,46,2021-02-10,lfGqrQFUWRqmSqxRmCnGhPDtTeKQFYjchjMgpNzqveJtyUIygSbFoNLBUPJDHwUmpFNbEBEYWqQlYzhgbpoKjCUJhdFCYhcntgIgCFeaUIPXPzEYaaSwJNiVHZngwiLqnOStFxFaqiUAKcEEWSbOUhalKdYCYBFzgpbbTzKoSPMvYJeyDIAhSeNIwlKrMtnzBTkgTALJ
408,408,442,141,438,2021-02-11,NOCVKMjDNbrJdxlVVAKogVuisjIyEqfQjXpZecjKWNAINaHBfBYyjVywDWPWrQAselSDOPMBeNHoJfEaCOLhkBJijkNoexmPFKUbIzeGkpXjurhwQaDpLXCnllZBSolrQjYXAQjMAhLeZDVhEseTiEPIdNBoBkSfLLSQAYLAKkWcIAVzSRpCtlGyWOeFqHUqbuzPqVaG
